GEO.id,GEO.id2,GEO.display-label,HC01_EST_VC01,HC01_MOE_VC01,HC02_EST_VC01,HC02_MOE_VC01,HC03_EST_VC01,HC03_MOE_VC01,HC04_EST_VC01,HC04_MOE_VC01,HC01_EST_VC02,HC01_MOE_VC02,HC02_EST_VC02,HC02_MOE_VC02,HC03_EST_VC02,HC03_MOE_VC02,HC04_EST_VC02,HC04_MOE_VC02,HC01_EST_VC03,HC01_MOE_VC03,HC02_EST_VC03,HC02_MOE_VC03,HC03_EST_VC03,HC03_MOE_VC03,HC04_EST_VC03,HC04_MOE_VC03,HC01_EST_VC04,HC01_MOE_VC04,HC02_EST_VC04,HC02_MOE_VC04,HC03_EST_VC04,HC03_MOE_VC04,HC04_EST_VC04,HC04_MOE_VC04,HC01_EST_VC05,HC01_MOE_VC05,HC02_EST_VC05,HC02_MOE_VC05,HC03_EST_VC05,HC03_MOE_VC05,HC04_EST_VC05,HC04_MOE_VC05,HC01_EST_VC06,HC01_MOE_VC06,HC02_EST_VC06,HC02_MOE_VC06,HC03_EST_VC06,HC03_MOE_VC06,HC04_EST_VC06,HC04_MOE_VC06,HC01_EST_VC07,HC01_MOE_VC07,HC02_EST_VC07,HC02_MOE_VC07,HC03_EST_VC07,HC03_MOE_VC07,HC04_EST_VC07,HC04_MOE_VC07,HC01_EST_VC08,HC01_MOE_VC08,HC02_EST_VC08,HC02_MOE_VC08,HC03_EST_VC08,HC03_MOE_VC08,HC04_EST_VC08,HC04_MOE_VC08,HC01_EST_VC09,HC01_MOE_VC09,HC02_EST_VC09,HC02_MOE_VC09,HC03_EST_VC09,HC03_MOE_VC09,HC04_EST_VC09,HC04_MOE_VC09,HC01_EST_VC10,HC01_MOE_VC10,HC02_EST_VC10,HC02_MOE_VC10,HC03_EST_VC10,HC03_MOE_VC10,HC04_EST_VC10,HC04_MOE_VC10,HC01_EST_VC11,HC01_MOE_VC11,HC02_EST_VC11,HC02_MOE_VC11,HC03_EST_VC11,HC03_MOE_VC11,HC04_EST_VC11,HC04_MOE_VC11,HC01_EST_VC13,HC01_MOE_VC13,HC02_EST_VC13,HC02_MOE_VC13,HC03_EST_VC13,HC03_MOE_VC13,HC04_EST_VC13,HC04_MOE_VC13,HC01_EST_VC15,HC01_MOE_VC15,HC02_EST_VC15,HC02_MOE_VC15,HC03_EST_VC15,HC03_MOE_VC15,HC04_EST_VC15,HC04_MOE_VC15,HC01_EST_VC18,HC01_MOE_VC18,HC02_EST_VC18,HC02_MOE_VC18,HC03_EST_VC18,HC03_MOE_VC18,HC04_EST_VC18,HC04_MOE_VC18,HC01_EST_VC19,HC01_MOE_VC19,HC02_EST_VC19,HC02_MOE_VC19,HC03_EST_VC19,HC03_MOE_VC19,HC04_EST_VC19,HC04_MOE_VC19,HC01_EST_VC20,HC01_MOE_VC20,HC02_EST_VC20,HC02_MOE_VC20,HC03_EST_VC20,HC03_MOE_VC20,HC04_EST_VC20,HC04_MOE_VC20
7950000US3603807,3603807,"NYC-Manhattan Community District 4 & 5--Chelsea, Clinton & Midtown Business District PUMA; New York",80297,1227,20968,811,15648,889,59329,1164,7.7,0.7,3.9,1.1,1.7,0.8,9.2,0.9,4.4,0.6,2.0,0.9,0.8,0.4,5.3,0.7,7.3,0.7,6.3,1.2,3.3,1.0,7.7,1.0,7.0,0.7,5.2,1.0,3.3,1.0,7.6,0.9,7.9,0.8,7.7,1.2,6.5,1.4,8.1,0.9,11.7,1.0,7.6,1.2,5.7,1.2,13.2,1.2,8.9,0.8,9.6,1.5,9.1,1.8,8.7,0.8,14.6,1.0,12.7,1.6,13.3,2.0,15.0,1.2,8.7,0.7,9.3,1.4,11.7,1.8,8.3,0.9,21.9,1.1,35.7,2.4,44.6,2.7,16.8,1.3,85841,2447,126115,10002,172022,8541,73140,2809,152274,5855,233109,15537,N,N,122062,5515,21.6,(X),(X),(X),(X),(X),(X),(X),(X),(X),27.5,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),19.2,(X)
7950000US3603808,3603808,"NYC-Manhattan Community District 6--Murray Hill, Gramercy & Stuyvesant Town PUMA; New York",80625,1265,24005,909,19401,844,56620,1472,5.7,0.7,2.8,0.9,1.5,0.6,7.0,1.0,2.9,0.6,1.3,0.5,0.7,0.4,3.6,0.7,5.2,0.6,2.9,1.3,1.2,0.8,6.5,0.8,4.2,0.5,2.7,0.9,2.1,0.9,4.9,0.6,7.2,0.8,4.5,1.1,3.5,0.9,8.0,1.0,12.6,1.0,6.6,1.1,6.7,1.2,15.1,1.3,11.9,1.1,8.2,1.3,7.4,1.2,13.7,1.4,17.5,1.2,18.6,2.3,18.0,2.4,17.2,1.6,10.0,0.9,12.9,1.7,13.4,2.0,8.7,1.0,22.7,1.0,39.5,2.2,45.6,2.4,15.3,1.2,100530,3402,158420,7004,181415,12476,82957,3541,153931,4665,235313,11429,N,N,118613,4618,23.0,(X),(X),(X),(X),(X),(X),(X),(X),(X),25.5,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),21.7,(X)
7950000US3603809,3603809,"NYC-Manhattan Community District 3--Chinatown & Lower East Side PUMA, New York",70629,919,31169,1016,18471,905,39460,1004,15.2,1.0,10.0,1.5,6.4,1.4,19.8,1.5,9.1,0.7,10.5,1.3,10.8,1.6,8.0,0.9,12.2,1.0,15.4,1.6,14.9,2.0,9.7,1.2,9.1,0.9,11.9,1.5,10.5,1.5,7.1,1.1,9.1,0.7,10.5,1.0,8.7,1.5,8.1,0.9,14.4,1.1,14.3,1.5,14.2,1.8,14.3,1.6,9.2,0.8,7.9,1.3,8.3,1.8,10.1,1.2,10.5,0.9,8.2,1.2,9.3,1.5,12.2,1.5,4.7,0.5,4.9,0.9,6.8,1.4,4.5,0.7,6.5,0.6,6.5,1.0,10.1,1.5,6.2,1.1,41484,1712,37410,2784,46757,4920,44058,2767,70571,2790,69681,4228,N,N,69713,3663,27.7,(X),(X),(X),(X),(X),(X),(X),(X),(X),33.0,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),22.9,(X)
7950000US3603810,3603810,"NYC-Manhattan Community District 1 & 2--Battery Park City, Greenwich Village & Soho PUMA; New York",74910,1036,24193,878,20337,883,50717,1227,5.9,0.7,2.3,0.7,1.3,0.8,7.7,0.9,3.1,0.4,2.2,0.6,1.3,0.5,3.6,0.6,5.0,0.6,3.1,0.8,2.1,0.8,5.8,0.8,4.7,0.7,2.5,0.7,2.2,0.8,5.7,0.9,6.4,0.7,3.7,1.0,2.9,1.1,7.7,0.9,12.3,0.9,9.0,1.3,7.7,1.3,13.9,1.2,9.3,1.0,5.7,1.1,5.3,1.2,11.1,1.2,15.4,1.1,13.9,1.7,13.8,2.0,16.2,1.4,10.1,0.8,11.5,1.6,12.1,1.7,9.5,0.9,27.8,1.2,46.2,2.6,51.2,2.9,18.8,1.4,107179,4015,177856,14908,204371,10642,85816,4038,185936,6412,281040,16032,309094,18703,139730,6410,22.3,(X),(X),(X),(X),(X),(X),(X),(X),(X),26.2,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),20.4,(X)
7950000US3603901,3603901,"NYC-Staten Island Community District 3--Tottenville, Great Kills & Annadale PUMA; New York",56697,518,44374,656,36522,735,12323,671,3.5,0.6,2.0,0.6,1.0,0.4,9.3,2.0,3.0,0.6,1.4,0.5,0.9,0.3,8.7,1.7,5.6,0.6,3.2,0.6,2.5,0.6,14.5,1.6,5.7,0.7,4.3,0.8,3.6,0.8,10.8,1.7,8.1,0.8,7.5,1.0,6.6,1.1,10.9,1.6,16.3,1.1,16.3,1.2,15.7,1.4,16.3,2.2,15.9,1.1,16.7,1.2,16.3,1.5,14.2,2.6,22.1,1.3,25.0,1.5,27.1,1.7,11.7,2.3,10.6,0.8,12.5,1.0,13.9,1.1,2.3,0.9,9.2,0.8,11.1,1.1,12.5,1.2,1.3,0.8,86757,1585,97762,2712,106002,3676,44783,5268,102761,2635,114603,3398,N,N,56307,3100,40.9,(X),(X),(X),(X),(X),(X),(X),(X),(X),41.4,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),37.9,(X)
7950000US3603902,3603902,"NYC-Staten Island Community District 2--New Springville & South Beach PUMA, New York",46456,684,34780,740,27376,769,11676,690,4.8,0.7,2.6,0.6,0.9,0.4,11.9,2.2,3.9,0.6,2.1,0.6,1.5,0.5,10.1,1.9,7.4,0.8,5.0,0.9,3.4,0.8,15.5,2.5,7.5,0.9,6.7,1.1,5.9,1.1,11.0,2.2,10.9,1.1,9.8,1.3,7.9,1.3,14.5,2.2,15.9,1.2,15.9,1.3,16.1,1.4,14.3,2.2,14.8,1.1,16.1,1.4,16.8,1.7,10.5,1.9,17.9,1.2,21.4,1.6,23.5,1.8,7.2,1.4,10.0,0.9,12.1,1.0,14.3,1.2,3.4,1.1,6.9,0.7,8.3,0.8,9.7,1.0,1.7,1.0,74336,2341,87630,3152,96537,2694,36485,3514,91294,2280,102777,2654,113246,3085,52368,3503,42.5,(X),(X),(X),(X),(X),(X),(X),(X),(X),44.4,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),36.0,(X)
7950000US3603903,3603903,"NYC-Staten Island Community District 1--Port Richmond, Stapleton & Mariner's Harbor PUMA; New York",60522,714,42628,684,26906,843,17894,727,10.2,1.0,8.1,1.2,3.0,0.9,17.3,2.0,5.0,0.7,3.6,0.7,2.1,0.6,8.5,1.3,9.2,0.8,7.3,0.9,4.3,0.9,14.0,1.7,8.4,0.8,7.5,1.0,6.2,1.1,9.6,1.6,11.5,0.9,10.9,1.1,9.0,1.3,13.9,1.9,15.2,0.9,15.1,1.0,15.1,1.4,15.7,1.9,13.4,1.0,14.6,1.3,16.7,1.5,11.0,1.7,16.1,1.0,18.6,1.1,24.0,1.7,7.3,1.2,6.8,0.5,8.9,0.7,12.0,1.0,1.4,0.5,4.2,0.5,5.3,0.7,7.6,1.0,1.3,0.5,58243,2006,69850,3009,89860,2052,35359,1905,74558,1668,84167,1979,102733,2760,47137,2284,40.2,(X),(X),(X),(X),(X),(X),(X),(X),(X),42.2,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),33.2,(X)
7950000US3604001,3604001,"NYC-Brooklyn Community District 1--Greenpoint & Williamsburg PUMA, New York",57483,679,28599,691,19333,652,28884,706,11.6,1.0,9.0,1.3,6.0,1.2,14.6,1.4,8.6,0.8,10.3,1.3,10.4,1.5,7.1,1.0,11.5,0.7,14.6,1.4,13.4,1.5,8.6,1.0,9.7,0.8,12.3,1.4,11.2,1.5,7.3,1.0,10.7,0.9,12.6,1.3,10.8,1.5,9.5,1.2,15.7,1.1,13.6,1.5,14.9,1.9,17.7,1.6,10.9,0.9,8.0,1.0,9.1,1.2,13.5,1.4,11.9,1.0,11.4,1.4,13.4,1.7,11.7,1.3,5.0,0.5,3.9,0.6,5.2,0.8,5.6,0.9,4.4,0.5,4.2,0.7,5.7,1.0,4.3,0.8,46513,1890,39376,2526,46882,3594,53055,2227,66900,2231,62151,2499,71652,3446,69592,3652,44.4,(X),(X),(X),(X),(X),(X),(X),(X),(X),46.0,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),41.9,(X)
7950000US3604002,3604002,"NYC-Brooklyn Community District 4--Bushwick PUMA, New York",43049,572,28739,755,11957,627,14310,685,16.2,1.2,13.1,1.5,5.8,1.5,26.2,2.4,7.3,0.8,7.2,1.1,5.3,1.6,8.7,1.5,14.9,1.2,16.1,1.4,11.2,1.9,13.0,1.8,10.5,1.0,12.0,1.3,11.3,1.9,8.5,1.6,14.6,1.2,15.7,1.6,15.1,2.7,11.7,2.0,17.6,1.1,17.8,1.5,24.9,2.4,15.5,1.8,8.9,0.9,7.8,1.1,10.6,1.8,8.5,1.7,7.4,0.9,7.9,1.3,11.6,2.1,5.7,1.5,1.7,0.4,1.4,0.5,2.3,1.0,1.3,0.5,1.0,0.3,1.0,0.4,1.8,0.7,0.9,0.5,36135,1477,36306,1554,50987,2391,26750,2782,47350,1418,46864,1661,60535,3144,41832,2539,42.5,(X),(X),(X),(X),(X),(X),(X),(X),(X),42.5,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),38.4,(X)
7950000US3604003,3604003,"NYC-Brooklyn Community District 3--Bedford-Stuyvesant PUMA, New York",48585,613,29560,784,11678,741,19025,717,16.9,1.1,13.1,1.4,5.9,1.5,24.6,1.7,8.4,0.8,7.8,0.9,5.4,1.3,10.4,1.5,13.0,1.1,13.2,1.4,11.6,2.1,12.9,1.7,10.6,1.0,10.7,1.3,8.8,1.7,10.2,1.5,12.9,1.0,14.2,1.3,11.6,2.3,11.2,1.7,15.9,1.0,16.6,1.6,17.4,2.5,14.1,1.8,9.1,0.8,9.7,1.1,12.9,2.2,7.4,1.5,8.5,0.8,8.9,1.2,15.3,2.4,6.6,1.4,3.0,0.5,3.7,0.8,6.8,1.6,1.8,0.7,1.7,0.4,2.1,0.5,4.3,1.1,0.8,0.4,36064,1603,40659,2306,58272,4105,26360,1665,50758,1574,54441,1985,73924,3854,41689,2238,43.1,(X),(X),(X),(X),(X),(X),(X),(X),(X),46.7,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),35.3,(X)
7950000US3604004,3604004,"NYC-Brooklyn Community District 2--Brooklyn Heights & Fort Greene PUMA, New York",53060,695,24182,848,14907,688,28878,780,9.9,0.8,6.6,1.1,1.4,0.7,12.9,1.3,4.8,0.5,4.7,0.9,2.3,0.6,5.4,0.7,8.0,0.9,7.6,1.3,3.7,1.0,8.3,1.1,7.5,0.8,6.3,1.1,3.5,1.0,8.7,1.1,8.8,0.8,8.1,1.3,5.5,1.2,9.6,1.2,13.4,0.9,11.6,1.3,8.8,1.4,15.1,1.4,10.8,0.8,9.3,1.1,11.0,1.5,12.1,1.3,14.9,0.9,14.6,1.4,17.9,2.0,14.7,1.3,8.5,0.9,10.7,1.5,15.3,2.0,6.1,0.9,13.4,1.1,20.4,1.8,30.5,2.5,7.2,1.1,70645,3062,85452,7108,135339,7460,57896,3301,109351,4147,141184,7617,192739,10524,80504,3382,27.5,(X),(X),(X),(X),(X),(X),(X),(X),(X),30.7,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),24.2,(X)
7950000US3604005,3604005,"NYC-Brooklyn Community District 6--Park Slope, Carroll Gardens & Red Hook PUMA; New York",48696,608,25086,772,18625,725,23610,798,5.8,0.7,3.5,1.0,0.8,0.5,8.5,1.2,3.4,0.6,2.6,0.7,1.5,0.6,4.4,1.0,5.3,0.7,3.8,0.8,1.9,0.6,7.1,1.2,5.0,0.7,4.7,0.9,3.2,0.9,5.5,1.1,8.6,0.9,7.8,1.2,5.4,1.1,10.1,1.3,15.1,1.3,12.7,1.6,10.7,1.4,17.5,2.0,11.8,0.9,9.8,1.2,10.2,1.5,13.9,1.5,18.6,1.2,19.8,1.8,22.0,1.9,17.2,1.5,10.5,1.0,12.5,1.4,15.3,1.8,8.1,1.3,15.9,1.3,22.9,1.9,29.0,2.3,7.7,1.2,88635,2714,109737,6604,135805,6331,70268,3567,124163,3781,154168,6500,N,N,88783,3642,23.2,(X),(X),(X),(X),(X),(X),(X),(X),(X),22.1,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),23.7,(X)
7950000US3604006,3604006,"NYC-Brooklyn Community District 8--Crown Heights North & Prospect Heights PUMA, New York",50212,621,26614,821,10529,703,23598,888,14.4,1.0,12.6,1.4,4.5,1.4,17.7,1.7,8.0,0.9,6.4,1.2,3.9,1.2,9.9,1.3,11.2,1.0,11.4,1.6,6.5,1.8,11.3,1.3,10.1,1.0,10.4,1.4,8.6,2.0,9.8,1.5,14.2,1.1,14.7,1.6,13.7,2.4,13.5,1.6,16.0,1.1,16.0,1.8,16.4,2.6,15.8,1.7,8.9,0.9,8.9,1.3,12.0,2.2,9.1,1.3,10.4,1.0,10.7,1.2,17.8,2.5,8.9,1.3,3.5,0.6,4.3,0.8,7.2,1.5,2.4,0.8,3.2,0.5,4.5,0.8,9.5,2.0,1.6,0.5,40940,1294,43345,2990,68815,5600,36345,2293,59540,1805,65602,2883,97303,6056,50142,2065,37.4,(X),(X),(X),(X),(X),(X),(X),(X),(X),41.8,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),31.1,(X)
7950000US3604007,3604007,"NYC-Brooklyn Community District 16--Brownsville & Ocean Hill PUMA, New York",41843,506,29125,691,8434,485,12718,647,23.2,1.6,19.6,1.8,6.5,1.6,33.5,3.1,10.5,0.9,8.7,1.2,5.0,1.7,15.2,2.0,13.2,1.3,14.2,1.5,8.1,2.4,11.7,1.9,10.7,1.0,11.6,1.2,10.1,2.3,8.8,1.8,13.5,1.2,12.8,1.4,14.1,2.7,15.5,2.6,13.3,1.2,13.9,1.4,19.0,2.8,10.3,1.9,6.5,0.7,7.9,1.0,12.4,2.4,2.7,0.8,6.4,0.7,8.1,1.0,17.4,2.4,1.9,0.8,1.6,0.4,2.1,0.6,4.7,1.7,0.0,0.3,0.9,0.3,1.1,0.4,2.7,1.1,0.3,0.3,27231,1260,30892,1459,56722,4315,15738,1701,40454,1304,45181,1636,69923,4338,26724,1790,48.9,(X),(X),(X),(X),(X),(X),(X),(X),(X),52.0,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),39.0,(X)
7950000US3604008,3604008,"NYC-Brooklyn Community District 5--East New York & Starrett City PUMA, New York",50783,614,36208,866,14858,761,14575,815,19.7,1.4,15.5,1.5,7.0,1.6,32.5,3.3,8.1,1.0,7.1,1.1,4.6,1.0,10.5,1.7,12.5,1.0,12.4,1.2,10.4,1.7,14.1,1.6,11.0,0.9,11.3,1.1,9.2,1.7,10.7,1.9,15.0,1.2,15.4,1.4,15.4,1.9,13.5,1.9,16.2,1.1,18.0,1.4,21.5,2.3,11.1,1.7,7.5,0.9,8.4,1.1,12.3,2.0,4.8,1.3,7.0,0.7,8.4,0.9,12.9,1.9,2.0,0.8,1.9,0.4,2.3,0.5,4.5,1.1,0.6,0.6,1.1,0.3,1.3,0.5,2.2,0.8,0.2,0.2,33512,1813,38286,1504,53245,1936,19357,1613,44957,1432,49666,2034,65644,3266,28897,1828,52.1,(X),(X),(X),(X),(X),(X),(X),(X),(X),54.8,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),43.5,(X)
7950000US3604009,3604009,"NYC-Brooklyn Community District 18--Canarsie & Flatlands PUMA, New York",67407,584,51976,928,30623,873,15431,809,6.9,0.6,5.0,0.6,1.5,0.4,15.0,1.9,3.2,0.5,2.1,0.4,1.2,0.4,7.0,1.2,8.6,0.7,6.5,0.8,4.9,0.9,16.2,1.9,8.5,0.7,7.5,0.7,5.7,0.8,13.0,1.7,12.5,0.8,12.2,0.9,10.5,1.1,14.2,1.8,17.7,0.8,17.9,0.9,15.7,1.2,16.3,1.9,14.5,0.9,15.8,1.0,17.1,1.3,10.2,1.5,17.3,1.0,19.7,1.2,25.0,1.7,6.5,1.2,6.9,0.6,8.3,0.8,11.7,1.2,1.1,0.5,4.0,0.5,4.8,0.6,6.6,0.9,0.6,0.3,63621,1332,72580,2108,90992,2417,33890,2362,77313,1362,85515,1740,100663,2351,44228,1643,46.1,(X),(X),(X),(X),(X),(X),(X),(X),(X),48.1,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),36.8,(X)
7950000US3604010,3604010,"NYC-Brooklyn Community District 17--East Flatbush, Farragut & Rugby PUMA; New York",48494,588,34054,755,15014,732,14440,731,9.9,0.9,6.1,0.9,2.5,0.9,20.2,2.3,5.6,0.7,3.9,0.7,2.3,0.8,10.4,1.7,11.6,1.1,10.5,1.3,6.3,1.3,15.4,1.8,10.8,0.9,10.7,1.1,7.5,1.4,12.8,2.0,14.6,1.2,14.4,1.3,11.9,1.8,16.0,2.1,19.1,1.0,20.2,1.2,22.1,2.2,15.4,2.0,11.4,0.7,13.3,1.0,16.5,1.9,6.4,1.3,11.3,0.8,13.9,1.1,19.3,2.0,2.5,0.9,3.9,0.6,4.6,0.9,7.7,1.6,0.8,0.4,1.8,0.4,2.4,0.5,3.9,1.0,0.1,0.2,47114,1327,55161,1843,71141,3104,26957,1647,59906,1537,67840,2016,84769,3165,35476,1662,50.1,(X),(X),(X),(X),(X),(X),(X),(X),(X),53.5,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),39.3,(X)
7950000US3604011,3604011,"NYC-Brooklyn Community District 9--Crown Heights South, Prospect Lefferts & Wingate PUMA; New York",40678,546,24929,744,11229,694,15749,769,12.1,1.2,8.3,1.4,4.1,1.3,18.9,2.0,7.5,1.0,5.7,1.0,3.6,1.3,11.3,1.8,13.2,1.2,10.8,1.6,6.6,2.1,17.0,2.3,12.4,1.2,13.1,1.6,10.2,2.1,12.4,2.0,14.5,1.2,15.3,1.6,15.5,2.4,13.9,2.1,18.3,1.6,18.5,2.0,19.9,3.1,16.2,2.3,9.5,1.0,11.9,1.5,16.2,2.7,4.9,1.2,8.3,1.0,10.5,1.3,15.1,2.6,4.1,1.1,2.7,0.6,3.8,0.9,5.4,1.9,0.4,0.3,1.7,0.4,2.0,0.5,3.4,1.0,0.9,0.5,39818,1590,47426,2781,62264,4878,26925,1897,52077,1388,59802,2065,74443,3954,36789,1743,38.6,(X),(X),(X),(X),(X),(X),(X),(X),(X),44.3,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),27.6,(X)
7950000US3604012,3604012,"NYC-Brooklyn Community District 7--Sunset Park & Windsor Terrace PUMA, New York",47088,618,32458,788,21447,793,14630,710,10.2,0.8,7.9,1.0,4.5,0.9,18.6,2.0,7.0,0.9,6.8,1.0,7.0,1.2,8.6,1.5,13.4,1.0,15.1,1.4,13.2,1.7,13.3,2.1,11.5,1.0,12.6,1.3,12.6,1.6,9.2,1.4,13.6,1.1,13.7,1.3,13.4,1.7,12.7,1.8,16.0,1.1,15.0,1.5,15.4,1.8,15.6,1.7,10.1,1.0,9.6,1.2,10.4,1.4,9.5,1.4,11.0,0.9,11.1,1.1,12.2,1.2,9.6,1.5,3.6,0.5,4.3,0.7,5.8,1.0,0.9,0.4,3.6,0.5,3.9,0.6,5.4,0.9,1.9,0.7,43121,1547,42642,1831,48412,4067,35234,2951,61203,1657,62936,2231,71077,2628,48744,2645,33.3,(X),(X),(X),(X),(X),(X),(X),(X),(X),34.9,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),25.4,(X)
7950000US3604013,3604013,"NYC-Brooklyn Community District 10--Bay Ridge & Dyker Heights PUMA, New York",49956,519,30388,696,23148,713,19568,691,6.6,0.6,3.9,0.7,2.8,0.7,12.1,1.4,4.9,0.6,3.2,0.7,3.1,0.7,7.5,1.1,10.6,0.9,9.3,1.0,8.2,1.1,12.3,1.6,9.9,0.8,9.5,1.1,9.4,1.2,10.3,1.2,13.0,1.0,12.9,1.2,12.7,1.4,13.1,1.7,17.7,0.9,18.2,1.2,17.7,1.4,17.4,1.7,12.1,0.9,12.0,1.2,12.0,1.3,12.1,1.4,13.1,0.9,15.0,1.3,15.3,1.6,9.4,1.5,6.8,0.5,8.9,0.9,10.5,1.1,3.3,0.7,5.4,0.6,7.1,1.0,8.3,1.2,2.4,0.7,55733,1879,64828,1945,68995,3982,43832,2492,77050,2086,87299,3016,93732,3698,58918,2786,33.2,(X),(X),(X),(X),(X),(X),(X),(X),(X),34.4,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),30.8,(X)
7950000US3604014,3604014,"NYC-Brooklyn Community District 12--Borough Park, Kensington & Ocean Parkway PUMA; New York",46969,648,35004,692,28265,642,11965,650,8.5,0.9,5.6,0.8,5.2,0.8,18.8,2.6,9.1,0.8,8.2,1.0,8.3,1.0,12.2,2.0,15.8,1.0,14.9,1.1,14.3,1.2,18.9,2.5,12.6,1.0,13.4,1.3,13.1,1.3,11.7,1.9,12.7,1.0,12.9,1.1,12.7,1.3,11.1,2.1,15.9,1.1,17.1,1.2,17.3,1.4,11.9,1.8,9.1,0.9,9.5,1.1,9.4,1.2,7.0,1.4,9.2,0.7,10.0,0.9,10.3,0.9,5.8,1.4,4.1,0.6,4.9,0.7,5.5,0.9,1.5,0.7,2.9,0.5,3.4,0.6,3.9,0.7,1.3,0.6,40241,1770,43965,1488,45527,1913,25088,2738,58142,1666,62888,2116,65202,2449,40684,2330,38.1,(X),(X),(X),(X),(X),(X),(X),(X),(X),38.4,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),35.7,(X)
7950000US3604015,3604015,"NYC-Brooklyn Community District 14--Flatbush & Midwood PUMA, New York",55912,578,36065,909,22130,778,19847,864,12.4,0.8,6.8,0.9,3.3,0.8,24.0,1.7,7.2,0.7,5.8,0.8,5.1,0.9,10.1,1.4,10.7,0.9,10.3,1.0,9.4,1.3,12.0,1.6,11.3,1.0,12.1,1.3,11.3,1.6,10.3,1.5,13.5,1.0,14.1,1.3,11.8,1.5,12.4,1.6,17.4,1.0,18.1,1.4,17.7,1.7,15.3,1.5,10.1,0.8,10.7,1.2,11.4,1.4,8.2,1.3,10.0,0.8,12.1,1.0,15.6,1.7,5.6,1.2,4.1,0.6,5.6,0.8,7.7,1.1,1.0,0.4,3.3,0.4,4.3,0.5,6.6,0.8,1.2,0.5,43039,1822,50850,2168,61526,3053,28090,2356,61220,1576,70785,2121,85018,2927,40942,1963,40.6,(X),(X),(X),(X),(X),(X),(X),(X),(X),44.7,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),31.3,(X)
7950000US3604016,3604016,"NYC-Brooklyn Community District 15--Sheepshead Bay, Gerritsen Beach & Homecrest PUMA; New York",55527,585,37577,624,29171,727,17950,723,10.0,0.9,5.0,0.8,2.5,0.6,21.0,1.8,6.8,0.6,4.7,0.6,4.9,0.6,11.1,1.6,11.0,0.9,8.7,0.9,7.3,1.0,16.4,1.8,9.8,0.9,9.6,1.1,9.8,1.2,10.2,1.5,12.7,0.8,12.7,1.1,12.4,1.3,12.3,1.5,16.6,1.0,17.6,1.3,17.5,1.4,14.5,1.7,10.8,0.8,12.7,1.0,13.1,1.2,6.7,1.4,14.0,0.9,17.8,1.2,19.7,1.3,5.9,1.2,4.6,0.5,5.8,0.7,6.4,0.9,1.4,0.5,3.8,0.5,5.3,0.7,6.3,0.8,0.5,0.3,49667,1733,62420,2215,68342,2273,26304,2138,66927,1892,79294,2337,85728,2929,39380,1852,41.5,(X),(X),(X),(X),(X),(X),(X),(X),(X),43.3,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),36.9,(X)
7950000US3604017,3604017,"NYC-Brooklyn Community District 11--Bensonhurst & Bath Beach PUMA, New York",62180,656,44666,869,34922,822,17514,752,7.9,0.7,4.2,0.6,3.2,0.6,18.4,1.9,7.2,0.6,5.4,0.6,5.4,0.6,12.4,1.5,12.4,0.8,9.9,0.8,9.3,0.9,19.2,2.1,12.7,1.0,12.7,1.1,13.0,1.2,13.4,1.7,15.4,1.1,17.3,1.4,17.1,1.5,10.1,1.3,17.6,1.1,18.8,1.2,19.1,1.4,13.7,1.8,9.9,0.8,11.2,1.0,11.7,1.1,6.5,1.0,10.8,0.7,12.7,1.0,13.2,1.1,5.1,1.0,3.8,0.5,4.7,0.7,4.7,0.7,0.8,0.5,2.3,0.4,2.9,0.5,3.3,0.5,0.5,0.3,43021,1506,50415,1879,52196,1787,24984,1229,60423,1647,67718,2101,69873,2335,37979,2433,36.5,(X),(X),(X),(X),(X),(X),(X),(X),(X),38.2,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),30.7,(X)
